#T[Ga]	 a[RE]		 obliq_E[deg]	 obliq_M[deg]	 inc_M[deg]
0.272	 58.696777	 22.641080	 6.814783	 5.176426 
0.273	 58.693411	 22.639701	 6.815247	 5.176498 
0.274	 58.689849	 22.638241	 6.815738	 5.176574 
0.275	 58.686067	 22.636691	 6.816259	 5.176655 
0.276	 58.682041	 22.635041	 6.816814	 5.176741 
0.277	 58.677745	 22.633281	 6.817406	 5.176833 
0.278	 58.673154	 22.631401	 6.818039	 5.176931 
0.279	 58.668242	 22.629390	 6.818716	 5.177036 
0.280	 58.662986	 22.627238	 6.819441	 5.177148 
0.281	 58.657359	 22.624935	 6.820218	 5.177268 
0.282	 58.651341	 22.622473	 6.821049	 5.177397 
0.283	 58.644908	 22.619842	 6.821938	 5.177534 
0.284	 58.638041	 22.617034	 6.822888	 5.177681 
0.285	 58.630722	 22.614042	 6.823901	 5.177837 
0.286	 58.622935	 22.610860	 6.824979	 5.178004 
0.287	 58.614665	 22.607482	 6.826126	 5.178182 
0.288	 58.605900	 22.603903	 6.827343	 5.178370 
0.289	 58.596632	 22.600120	 6.828630	 5.178569 
0.290	 58.586852	 22.596130	 6.829990	 5.178779 
0.291	 58.576557	 22.591932	 6.831424	 5.179001 
0.292	 58.565744	 22.587525	 6.832931	 5.179234 
0.293	 58.554415	 22.582910	 6.834512	 5.179479 
0.294	 58.542572	 22.578088	 6.836167	 5.179736 
0.295	 58.530221	 22.573062	 6.837896	 5.180003 
0.296	 58.517369	 22.567835	 6.839696	 5.180282 
0.297	 58.504026	 22.562411	 6.841569	 5.180572 
0.298	 58.490203	 22.556797	 6.843511	 5.180873 
0.299	 58.475914	 22.550996	 6.845522	 5.181184 
0.300	 58.461173	 22.545017	 6.847600	 5.181506 
0.301	 58.445999	 22.538865	 6.849742	 5.181837 
0.302	 58.430410	 22.532550	 6.851947	 5.182178 
0.303	 58.414425	 22.526080	 6.854211	 5.182528 
0.304	 58.398068	 22.519463	 6.856531	 5.182887 
0.305	 58.381360	 22.512710	 6.858905	 5.183254 
0.306	 58.364326	 22.505830	 6.861330	 5.183628 
0.307	 58.346993	 22.498835	 6.863802	 5.184010 
0.308	 58.329386	 22.491735	 6.866317	 5.184398 
0.309	 58.311534	 22.484542	 6.868872	 5.184792 
0.310	 58.293466	 22.477268	 6.871463	 5.185191 
0.311	 58.275210	 22.469925	 6.874085	 5.185595 
0.312	 58.256797	 22.462524	 6.876734	 5.186003 
0.313	 58.238257	 22.455079	 6.879407	 5.186414 
0.314	 58.219621	 22.447602	 6.882099	 5.186828 
0.315	 58.200920	 22.440105	 6.884806	 5.187244 
0.316	 58.182187	 22.432601	 6.887522	 5.187661 
0.317	 58.163453	 22.425104	 6.890243	 5.188079 
0.318	 58.144750	 22.417625	 6.892965	 5.188497 
0.319	 58.126110	 22.410178	 6.895683	 5.188913 
0.320	 58.107565	 22.402775	 6.898392	 5.189328 
0.321	 58.089147	 22.395429	 6.901088	 5.189741 
0.322	 58.070888	 22.388152	 6.903766	 5.190151 
0.323	 58.052820	 22.380958	 6.906420	 5.190557 
0.324	 58.034975	 22.373857	 6.909047	 5.190958 
0.325	 58.017382	 22.366863	 6.911641	 5.191354 
0.326	 58.000071	 22.359987	 6.914198	 5.191745 
0.327	 57.983074	 22.353240	 6.916713	 5.192129 
0.328	 57.966417	 22.346633	 6.919183	 5.192505 
0.329	 57.950128	 22.340177	 6.921602	 5.192874 
0.330	 57.934235	 22.333883	 6.923966	 5.193235 
0.331	 57.918761	 22.327759	 6.926272	 5.193586 
0.332	 57.903730	 22.321814	 6.928515	 5.193928 
0.333	 57.889165	 22.316058	 6.930693	 5.194260 
0.334	 57.875086	 22.310497	 6.932801	 5.194582 
0.335	 57.861509	 22.305138	 6.934837	 5.194892 
0.336	 57.848453	 22.299987	 6.936798	 5.195191 
0.337	 57.835930	 22.295049	 6.938682	 5.195478 
0.338	 57.823951	 22.290329	 6.940486	 5.195753 
0.339	 57.812525	 22.285829	 6.942210	 5.196016 
0.340	 57.801659	 22.281552	 6.943851	 5.196267 
0.341	 57.791356	 22.277498	 6.945409	 5.196505 
0.342	 57.781616	 22.273668	 6.946884	 5.196730 
0.343	 57.772438	 22.270060	 6.948276	 5.196943 
0.344	 57.763816	 22.266672	 6.949584	 5.197143 
0.345	 57.755743	 22.263500	 6.950811	 5.197331 
0.346	 57.748208	 22.260542	 6.951957	 5.197506 
0.347	 57.741198	 22.257790	 6.953025	 5.197670 
0.348	 57.734698	 22.255239	 6.954016	 5.197822 
0.349	 57.728690	 22.252882	 6.954932	 5.197963 
0.350	 57.723154	 22.250711	 6.955778	 5.198092 
0.351	 57.718069	 22.248717	 6.956555	 5.198212 
0.352	 57.713410	 22.246890	 6.957267	 5.198322 
0.353	 57.709154	 22.245222	 6.957919	 5.198422 
0.354	 57.705274	 22.243702	 6.958513	 5.198514 
0.355	 57.701743	 22.242318	 6.959054	 5.198597 
0.356	 57.698534	 22.241061	 6.959546	 5.198673 
0.357	 57.695621	 22.239920	 6.959992	 5.198742 
0.358	 57.692976	 22.238884	 6.960398	 5.198805 
0.359	 57.690573	 22.237943	 6.960767	 5.198862 
0.360	 57.688386	 22.237087	 6.961102	 5.198913 
0.361	 57.686390	 22.236305	 6.961409	 5.198960 
0.362	 57.684562	 22.235589	 6.961689	 5.199003 
0.363	 57.682878	 22.234930	 6.961947	 5.199043 
0.364	 57.681318	 22.234319	 6.962186	 5.199080 
0.365	 57.679860	 22.233749	 6.962409	 5.199114 
0.366	 57.678489	 22.233212	 6.962619	 5.199145 
0.367	 57.677188	 22.232703	 6.962818	 5.199176 
0.368	 57.675944	 22.232216	 6.963008	 5.199204 
0.369	 57.674745	 22.231747	 6.963191	 5.199232 
0.370	 57.673582	 22.231292	 6.963369	 5.199258 
0.371	 57.672447	 22.230848	 6.963542	 5.199284 
0.372	 57.671333	 22.230412	 6.963712	 5.199310 
0.373	 57.670235	 22.229983	 6.963879	 5.199335 
0.374	 57.669148	 22.229557	 6.964045	 5.199359 
0.375	 57.668068	 22.229135	 6.964209	 5.199384 
0.376	 57.666992	 22.228714	 6.964373	 5.199408 
0.377	 57.665916	 22.228293	 6.964537	 5.199432 
0.378	 57.664839	 22.227872	 6.964701	 5.199456 
0.379	 57.663758	 22.227449	 6.964866	 5.199481 
0.380	 57.662670	 22.227023	 6.965031	 5.199505 
0.381	 57.661576	 22.226595	 6.965198	 5.199530 
0.382	 57.660473	 22.226164	 6.965366	 5.199555 
0.383	 57.659361	 22.225729	 6.965535	 5.199579 
0.384	 57.658240	 22.225291	 6.965706	 5.199605 
0.385	 57.657109	 22.224849	 6.965878	 5.199630 
0.386	 57.655969	 22.224403	 6.966052	 5.199656 
0.387	 57.654818	 22.223953	 6.966227	 5.199681 
0.388	 57.653656	 22.223499	 6.966404	 5.199708 
