#T[Ga]	 a[RE]		 obliq_E[deg]	 obliq_M[deg]	  inc_M[deg]  Dec[deg] 
0.263	 58.721616	 22.651269	 6.811357	 5.175886	 1.635471	 
0.264	 58.719135	 22.650251	 6.811700	 5.175941	 1.635759	 
0.265	 58.716617	 22.649218	 6.812047	 5.175996	 1.636051	 
0.266	 58.714051	 22.648165	 6.812401	 5.176052	 1.636350	 
0.267	 58.711423	 22.647087	 6.812764	 5.176109	 1.636655	 
0.268	 58.708719	 22.645977	 6.813137	 5.176168	 1.636969	 
0.269	 58.705921	 22.644830	 6.813523	 5.176228	 1.637294	 
0.270	 58.703011	 22.643636	 6.813924	 5.176291	 1.637633	 
0.271	 58.699970	 22.642389	 6.814343	 5.176357	 1.637986	 
0.272	 58.696777	 22.641080	 6.814783	 5.176426	 1.638358	 
0.273	 58.693411	 22.639701	 6.815247	 5.176498	 1.638749	 
0.274	 58.689849	 22.638241	 6.815738	 5.176574	 1.639164	 
0.275	 58.686067	 22.636691	 6.816259	 5.176655	 1.639604	 
0.276	 58.682041	 22.635041	 6.816814	 5.176741	 1.640072	 
0.277	 58.677745	 22.633281	 6.817406	 5.176833	 1.640573	 
0.278	 58.673154	 22.631401	 6.818039	 5.176931	 1.641108	 
0.279	 58.668242	 22.629390	 6.818716	 5.177036	 1.641680	 
0.280	 58.662986	 22.627238	 6.819441	 5.177148	 1.642293	 
0.281	 58.657359	 22.624935	 6.820218	 5.177268	 1.642950	 
0.282	 58.651341	 22.622473	 6.821049	 5.177397	 1.643652	 
0.283	 58.644908	 22.619842	 6.821938	 5.177534	 1.644404	 
0.284	 58.638041	 22.617034	 6.822888	 5.177681	 1.645207	 
0.285	 58.630722	 22.614042	 6.823901	 5.177837	 1.646063	 
0.286	 58.622935	 22.610860	 6.824979	 5.178004	 1.646975	 
0.287	 58.614665	 22.607482	 6.826126	 5.178182	 1.647945	 
0.288	 58.605900	 22.603903	 6.827343	 5.178370	 1.648973	 
0.289	 58.596632	 22.600120	 6.828630	 5.178569	 1.650061	 
0.290	 58.586852	 22.596130	 6.829990	 5.178779	 1.651211	 
0.291	 58.576557	 22.591932	 6.831424	 5.179001	 1.652422	 
0.292	 58.565744	 22.587525	 6.832931	 5.179234	 1.653696	 
0.293	 58.554415	 22.582910	 6.834512	 5.179479	 1.655033	 
0.294	 58.542572	 22.578088	 6.836167	 5.179736	 1.656432	 
0.295	 58.530221	 22.573062	 6.837896	 5.180003	 1.657892	 
0.296	 58.517369	 22.567835	 6.839696	 5.180282	 1.659415	 
0.297	 58.504026	 22.562411	 6.841569	 5.180572	 1.660997	 
0.298	 58.490203	 22.556797	 6.843511	 5.180873	 1.662639	 
0.299	 58.475914	 22.550996	 6.845522	 5.181184	 1.664338	 
0.300	 58.461173	 22.545017	 6.847600	 5.181506	 1.666095	 
0.301	 58.445999	 22.538865	 6.849742	 5.181837	 1.667905	 
0.302	 58.430410	 22.532550	 6.851947	 5.182178	 1.669769	 
0.303	 58.414425	 22.526080	 6.854211	 5.182528	 1.671682	 
0.304	 58.398068	 22.519463	 6.856531	 5.182887	 1.673644	 
0.305	 58.381360	 22.512710	 6.858905	 5.183254	 1.675652	 
0.306	 58.364326	 22.505830	 6.861330	 5.183628	 1.677702	 
0.307	 58.346993	 22.498835	 6.863802	 5.184010	 1.679792	 
0.308	 58.329386	 22.491735	 6.866317	 5.184398	 1.681919	 
0.309	 58.311534	 22.484542	 6.868872	 5.184792	 1.684080	 
0.310	 58.293466	 22.477268	 6.871463	 5.185191	 1.686271	 
0.311	 58.275210	 22.469925	 6.874085	 5.185595	 1.688489	 
0.312	 58.256797	 22.462524	 6.876734	 5.186003	 1.690731	 
0.313	 58.238257	 22.455079	 6.879407	 5.186414	 1.692993	 
0.314	 58.219621	 22.447602	 6.882099	 5.186828	 1.695271	 
0.315	 58.200920	 22.440105	 6.884806	 5.187244	 1.697561	 
0.316	 58.182187	 22.432601	 6.887522	 5.187661	 1.699860	 
0.317	 58.163453	 22.425104	 6.890243	 5.188079	 1.702164	 
0.318	 58.144750	 22.417625	 6.892965	 5.188497	 1.704468	 
0.319	 58.126110	 22.410178	 6.895683	 5.188913	 1.706770	 
0.320	 58.107565	 22.402775	 6.898392	 5.189328	 1.709064	 
0.321	 58.089147	 22.395429	 6.901088	 5.189741	 1.711347	 
0.322	 58.070888	 22.388152	 6.903766	 5.190151	 1.713615	 
0.323	 58.052820	 22.380958	 6.906420	 5.190557	 1.715863	 
0.324	 58.034975	 22.373857	 6.909047	 5.190958	 1.718089	 
0.325	 58.017382	 22.366863	 6.911641	 5.191354	 1.720286	 
0.326	 58.000071	 22.359987	 6.914198	 5.191745	 1.722453	 
0.327	 57.983074	 22.353240	 6.916713	 5.192129	 1.724585	 
0.328	 57.966417	 22.346633	 6.919183	 5.192505	 1.726677	 
0.329	 57.950128	 22.340177	 6.921602	 5.192874	 1.728727	 
0.330	 57.934235	 22.333883	 6.923966	 5.193235	 1.730731	 
0.331	 57.918761	 22.327759	 6.926272	 5.193586	 1.732685	 
0.332	 57.903730	 22.321814	 6.928515	 5.193928	 1.734587	 
0.333	 57.889165	 22.316058	 6.930693	 5.194260	 1.736433	 
0.334	 57.875086	 22.310497	 6.932801	 5.194582	 1.738219	 
0.335	 57.861509	 22.305138	 6.934837	 5.194892	 1.739945	 
0.336	 57.848453	 22.299987	 6.936798	 5.195191	 1.741607	 
0.337	 57.835930	 22.295049	 6.938682	 5.195478	 1.743204	 
0.338	 57.823951	 22.290329	 6.940486	 5.195753	 1.744733	 
0.339	 57.812525	 22.285829	 6.942210	 5.196016	 1.746194	 
0.340	 57.801659	 22.281552	 6.943851	 5.196267	 1.747584	 
